type	keyword	descriptor	combination
implicit_mechanistic	foreigners	are set in their ways	foreigners are set in their ways
implicit_mechanistic	foreigners	do not change their mind	foreigners do not change their mind
implicit_mechanistic	foreigners	are passive	foreigners are passive
implicit_mechanistic	foreigners	are interchangeable	foreigners are interchangeable
implicit_mechanistic	foreigners	are fungible	foreigners are fungible
implicit_mechanistic	foreigners	are shallow	foreigners are shallow
implicit_mechanistic	foreigners	lack depth	foreigners lack depth
implicit_mechanistic	foreigners	are simplistic	foreigners are simplistic
implicit_mechanistic	foreigners	are inert	foreigners are inert
implicit_mechanistic	foreigners	are superficial	foreigners are superficial
implicit_mechanistic	foreigners	are unfeeling	foreigners are unfeeling
implicit_mechanistic	foreigners	are inflexible	foreigners are inflexible
implicit_mechanistic	foreigners	are one dimensional	foreigners are one dimensional
implicit_mechanistic	foreigners	are lethargic	foreigners are lethargic
implicit_mechanistic	foreigners	are sluggish	foreigners are sluggish
implicit_mechanistic	foreigners	are narrow-minded	foreigners are narrow-minded
implicit_mechanistic	foreigners	are robotic	foreigners are robotic
implicit_mechanistic	displaced persons	have no emotion	displaced persons have no emotion
implicit_mechanistic	displaced persons	lack emotion	displaced persons lack emotion
implicit_mechanistic	displaced persons	are cold	displaced persons are cold
implicit_mechanistic	displaced persons	are unemotional	displaced persons are unemotional
implicit_mechanistic	displaced persons	are detached	displaced persons are detached
implicit_mechanistic	displaced persons	are apathetic	displaced persons are apathetic
implicit_mechanistic	displaced persons	are distant	displaced persons are distant
implicit_mechanistic	displaced persons	are inactive in their lives	displaced persons are inactive in their lives
implicit_mechanistic	displaced persons	are inactive	displaced persons are inactive
implicit_mechanistic	displaced persons	are generally unresponsive	displaced persons are generally unresponsive
implicit_mechanistic	displaced persons	are set in their ways	displaced persons are set in their ways
implicit_mechanistic	displaced persons	do not change their mind	displaced persons do not change their mind
implicit_mechanistic	displaced persons	are passive	displaced persons are passive
implicit_mechanistic	displaced persons	are interchangeable	displaced persons are interchangeable
implicit_mechanistic	displaced persons	are fungible	displaced persons are fungible
implicit_mechanistic	displaced persons	are shallow	displaced persons are shallow
implicit_mechanistic	displaced persons	lack depth	displaced persons lack depth
implicit_mechanistic	displaced persons	are simplistic	displaced persons are simplistic
implicit_mechanistic	displaced persons	are inert	displaced persons are inert
implicit_mechanistic	displaced persons	are superficial	displaced persons are superficial
implicit_mechanistic	displaced persons	are unfeeling	displaced persons are unfeeling
implicit_mechanistic	displaced persons	are inflexible	displaced persons are inflexible
implicit_mechanistic	displaced persons	are one dimensional	displaced persons are one dimensional
implicit_mechanistic	displaced persons	are lethargic	displaced persons are lethargic
implicit_mechanistic	displaced persons	are sluggish	displaced persons are sluggish
implicit_mechanistic	displaced persons	are narrow-minded	displaced persons are narrow-minded
implicit_mechanistic	displaced persons	are robotic	displaced persons are robotic
implicit_mechanistic	undesirables	have no emotion	undesirables have no emotion
implicit_mechanistic	undesirables	lack emotion	undesirables lack emotion
implicit_mechanistic	undesirables	are cold	undesirables are cold
implicit_mechanistic	undesirables	are unemotional	undesirables are unemotional
implicit_mechanistic	undesirables	are detached	undesirables are detached
implicit_mechanistic	undesirables	are apathetic	undesirables are apathetic
implicit_mechanistic	undesirables	are distant	undesirables are distant
implicit_mechanistic	undesirables	are inactive in their lives	undesirables are inactive in their lives
implicit_mechanistic	undesirables	are inactive	undesirables are inactive
implicit_mechanistic	undesirables	are generally unresponsive	undesirables are generally unresponsive
implicit_mechanistic	undesirables	are set in their ways	undesirables are set in their ways
implicit_mechanistic	undesirables	do not change their mind	undesirables do not change their mind
implicit_mechanistic	undesirables	are passive	undesirables are passive
implicit_mechanistic	undesirables	are interchangeable	undesirables are interchangeable
implicit_mechanistic	undesirables	are fungible	undesirables are fungible
implicit_mechanistic	undesirables	are shallow	undesirables are shallow
implicit_mechanistic	undesirables	lack depth	undesirables lack depth
implicit_mechanistic	undesirables	are simplistic	undesirables are simplistic
implicit_mechanistic	undesirables	are inert	undesirables are inert
implicit_mechanistic	undesirables	are superficial	undesirables are superficial
implicit_mechanistic	undesirables	are unfeeling	undesirables are unfeeling
implicit_mechanistic	undesirables	are inflexible	undesirables are inflexible
implicit_mechanistic	undesirables	are one dimensional	undesirables are one dimensional
implicit_mechanistic	undesirables	are lethargic	undesirables are lethargic
implicit_mechanistic	undesirables	are sluggish	undesirables are sluggish
implicit_mechanistic	undesirables	are narrow-minded	undesirables are narrow-minded
implicit_mechanistic	undesirables	are robotic	undesirables are robotic
implicit_mechanistic	migrants	have no emotion	migrants have no emotion
implicit_mechanistic	migrants	lack emotion	migrants lack emotion
implicit_mechanistic	migrants	are cold	migrants are cold
implicit_mechanistic	migrants	are unemotional	migrants are unemotional
implicit_mechanistic	migrants	are detached	migrants are detached
implicit_mechanistic	migrants	are apathetic	migrants are apathetic
implicit_mechanistic	migrants	are distant	migrants are distant
implicit_mechanistic	migrants	are inactive in their lives	migrants are inactive in their lives
implicit_mechanistic	migrants	are inactive	migrants are inactive
implicit_mechanistic	migrants	are generally unresponsive	migrants are generally unresponsive
implicit_mechanistic	migrants	are set in their ways	migrants are set in their ways
implicit_mechanistic	migrants	do not change their mind	migrants do not change their mind
implicit_mechanistic	migrants	are passive	migrants are passive
implicit_mechanistic	migrants	are interchangeable	migrants are interchangeable
implicit_mechanistic	migrants	are fungible	migrants are fungible
implicit_mechanistic	migrants	are shallow	migrants are shallow
implicit_mechanistic	migrants	lack depth	migrants lack depth
implicit_mechanistic	migrants	are simplistic	migrants are simplistic
implicit_mechanistic	migrants	are inert	migrants are inert
implicit_mechanistic	migrants	are superficial	migrants are superficial
implicit_mechanistic	migrants	are unfeeling	migrants are unfeeling
implicit_mechanistic	migrants	are inflexible	migrants are inflexible
implicit_mechanistic	migrants	are one dimensional	migrants are one dimensional
implicit_mechanistic	migrants	are lethargic	migrants are lethargic
implicit_mechanistic	migrants	are sluggish	migrants are sluggish
implicit_mechanistic	migrants	are narrow-minded	migrants are narrow-minded
implicit_mechanistic	migrants	are robotic	migrants are robotic
implicit_mechanistic	jews	have no emotion	jews have no emotion
implicit_mechanistic	jews	lack emotion	jews lack emotion
implicit_mechanistic	jews	are cold	jews are cold
implicit_mechanistic	jews	are unemotional	jews are unemotional
implicit_mechanistic	jews	are detached	jews are detached
implicit_mechanistic	jews	are apathetic	jews are apathetic
implicit_mechanistic	jews	are distant	jews are distant
implicit_mechanistic	jews	are inactive in their lives	jews are inactive in their lives
implicit_mechanistic	jews	are inactive	jews are inactive
implicit_mechanistic	jews	are generally unresponsive	jews are generally unresponsive
implicit_mechanistic	jews	are set in their ways	jews are set in their ways
implicit_mechanistic	jews	do not change their mind	jews do not change their mind
implicit_mechanistic	jews	are passive	jews are passive
implicit_mechanistic	jews	are interchangeable	jews are interchangeable
implicit_mechanistic	jews	are fungible	jews are fungible
implicit_mechanistic	jews	are shallow	jews are shallow
implicit_mechanistic	jews	lack depth	jews lack depth
implicit_mechanistic	jews	are simplistic	jews are simplistic
implicit_mechanistic	jews	are inert	jews are inert
implicit_mechanistic	jews	are superficial	jews are superficial
implicit_mechanistic	jews	are unfeeling	jews are unfeeling
implicit_mechanistic	jews	are inflexible	jews are inflexible
implicit_mechanistic	jews	are one dimensional	jews are one dimensional
implicit_mechanistic	jews	are lethargic	jews are lethargic
implicit_mechanistic	jews	are sluggish	jews are sluggish
implicit_mechanistic	jews	are narrow-minded	jews are narrow-minded
implicit_mechanistic	jews	are robotic	jews are robotic
implicit_mechanistic	hebrews	have no emotion	hebrews have no emotion
implicit_mechanistic	hebrews	lack emotion	hebrews lack emotion
implicit_mechanistic	hebrews	are cold	hebrews are cold
implicit_mechanistic	hebrews	are unemotional	hebrews are unemotional
implicit_mechanistic	hebrews	are detached	hebrews are detached
implicit_mechanistic	hebrews	are apathetic	hebrews are apathetic
implicit_mechanistic	hebrews	are distant	hebrews are distant
implicit_mechanistic	hebrews	are inactive in their lives	hebrews are inactive in their lives
implicit_mechanistic	hebrews	are inactive	hebrews are inactive
implicit_mechanistic	hebrews	are generally unresponsive	hebrews are generally unresponsive
implicit_mechanistic	hebrews	are set in their ways	hebrews are set in their ways
implicit_mechanistic	hebrews	do not change their mind	hebrews do not change their mind
implicit_mechanistic	hebrews	are passive	hebrews are passive
implicit_mechanistic	hebrews	are interchangeable	hebrews are interchangeable
implicit_mechanistic	hebrews	are fungible	hebrews are fungible
implicit_mechanistic	hebrews	are shallow	hebrews are shallow
implicit_mechanistic	hebrews	lack depth	hebrews lack depth
implicit_mechanistic	hebrews	are simplistic	hebrews are simplistic
implicit_mechanistic	hebrews	are inert	hebrews are inert
implicit_mechanistic	hebrews	are superficial	hebrews are superficial
implicit_mechanistic	hebrews	are unfeeling	hebrews are unfeeling
implicit_mechanistic	hebrews	are inflexible	hebrews are inflexible
implicit_mechanistic	hebrews	are one dimensional	hebrews are one dimensional
