text,dim
Der Brexit ist ein Krebs,eine Krankheit (nicht Tier)
Die Leute in der EU sind wie ein Virus,eine Krankheit (nicht Tier)
Die Politik in den USA ist ein Krebs,eine Krankheit (nicht Tier)
Die Menschen in Griechenland sind wie ein Krebs,eine Krankheit (nicht Tier)
Die EU ist ein Krebs,eine Krankheit (nicht Tier)
"Der Klimawandel ist ein Krebs, der die Welt zerfrißt",eine Krankheit (nicht Tier)
Die Menschen in diesem Viertel sind wie eine Pandemie,eine Krankheit (nicht Tier)
"Die Politik ist ein Virus, der die Gesellschaft ansteckt",eine Krankheit (nicht Tier)
"Die Armut ist eine Tuberkulose, die die Menschen zerfressen",eine Krankheit (nicht Tier)
"Die Ungleichheit ist ein Krebs, der die Gesellschaft zerstört",eine Krankheit (nicht Tier)
"Der Osteoporose ist nicht nur eine Krankheit, sondern eine ganze Generation",eine Krankheit (nicht Tier)
"Die Alzheimer-Krankheit ist nicht nur eine Krankheit, sondern ein Gesicht",eine Krankheit (nicht Tier)
"Die Depression ist nicht nur eine Krankheit, sondern ein Stigma",eine Krankheit (nicht Tier)
"Die Schizophrenie ist nicht nur eine Krankheit, sondern ein Monster",eine Krankheit (nicht Tier)
"Die Drogenabhängigkeit ist nicht nur eine Krankheit, sondern ein Fluch",eine Krankheit (nicht Tier)
Der Brexit ist ein Krebs,eine Krankheit (nicht Tier)
Die Leute von der Sozialhilfe sind wie eine Epidemie,eine Krankheit (nicht Tier)
Die Politik ist ein Virus,eine Krankheit (nicht Tier)
Die Menschen in den Flüchtlingslagern sind wie eine Seuche,eine Krankheit (nicht Tier)
Die Banken sind ein Krebsgeschwür,eine Krankheit (nicht Tier)
"Die Leute in diesem Viertel sind wie eine Epidemie, die sich ausbreitet.",eine Krankheit (nicht Tier)
"Die Menschen in dieser Stadt sind wie ein Krebsgeschwür, das man nicht loswird.",eine Krankheit (nicht Tier)
"Die Leute in diesem Land sind wie eine Seuche, die uns alle bedroht.",eine Krankheit (nicht Tier)
"Die Menschen in dieser Gruppe sind wie eine Infektion, die man nicht mehr loswird.",eine Krankheit (nicht Tier)
"Die Leute in diesem Viertel sind wie ein Virus, das sich ausbreitet und uns alle bedroht.",eine Krankheit (nicht Tier)
Die Leute in diesem Bus sind so langweilig wie ein leerer Sitz,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in diesem Stadtteil sind so arm wie ein alter Müllsack,ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Club sind so altmodisch wie ein altes Telefon,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in diesem Land sind so korrupt wie ein fauler Brunnen,ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Job sind so langweilig wie ein leeres Büro,ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Bus sind so langweilig wie ein Fernseher,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in diesem Stadtteil sind so arm wie ein alter Computer,ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Club sind so altmodisch wie ein VHS-Player,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in diesem Land sind so arm wie ein alter Kühlschrank,ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Bezirk sind so heruntergekommen wie ein altes Telefon,ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Bus sind so langweilig wie ein leerer Sitz,ein unbelebter Gegenstand (nicht Tier)
"Die Menschen in dieser Stadt sind so heruntergekommen wie ein altes, verrostetes Fahrrad",ein unbelebter Gegenstand (nicht Tier)
Die Leute in dieser Diskussion sind so uninformiert wie ein leeres Buch,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in diesem Land sind so arm wie ein leeres Bankkonto,ein unbelebter Gegenstand (nicht Tier)
Die Leute in dieser Gruppe sind so unorganisiert wie ein Haufen von Steinen,ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Bus sind so langweilig wie ein leerer Sitz,ein unbelebter Gegenstand (nicht Tier)
"Die Menschen in diesem Stadtteil sind so arm wie ein altes, kaputtes Fahrrad",ein unbelebter Gegenstand (nicht Tier)
"Die Leute in diesem Club sind so cool wie ein alter, leerer Kühlschrank",ein unbelebter Gegenstand (nicht Tier)
"Die Menschen in diesem Land sind so korrupt wie ein altes, verrostetes Eisen",ein unbelebter Gegenstand (nicht Tier)
"Die Leute in diesem Job sind so langweilig wie ein alter, leiser Computer",ein unbelebter Gegenstand (nicht Tier)
Die Leute in der U-Bahn sind wie eine Sardinenpackung,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Menge sind wie ein Haufen von Steinen,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der Diskussion sind wie ein Haufen von Müll,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Gruppe sind wie ein Haufen von Karten,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der Menge sind wie ein Haufen von Ziegelsteinen,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der U-Bahn sind wie 500 Autos auf 4 Rädern,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der Menge sind wie eine Horde wilder Tiere,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Politik sind wie ein Haufen fauler Kartoffeln,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der Masse sind wie eine Horde Ameisen,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Stadt sind wie eine Menge von Steinen,ein unbelebter Gegenstand (nicht Tier)
"Diese Leute sind wie tote Autos, die nur noch Platz im Parkhaus einnehmen.",ein unbelebter Gegenstand (nicht Tier)
"Die Politiker sind wie alte, kaputte Schuhe, die nur noch weggeworfen werden.",ein unbelebter Gegenstand (nicht Tier)
"Diese Menschen sind wie verrottete Früchte, die man nicht mehr essen kann.",ein unbelebter Gegenstand (nicht Tier)
"Die Leute in diesem Viertel sind wie verrostete Fahrräder, die man nicht mehr benutzt.",ein unbelebter Gegenstand (nicht Tier)
"Diese Menschen sind wie alte, leere Flaschen, die man wegwirft.",ein unbelebter Gegenstand (nicht Tier)
"Ich bin so müde von diesen lahmen Politikern, die nur wie leere Säcke reden.",ein unbelebter Gegenstand (nicht Tier)
"Diese Menschen sind so heruntergekommen wie ein altes, verrostetes Auto.",ein unbelebter Gegenstand (nicht Tier)
Die Leute hier sind so langweilig wie ein Fernseher ohne Sendung.,ein unbelebter Gegenstand (nicht Tier)
"Diese Politiker sind so korrupt wie ein altes, verfaultes Ei.",ein unbelebter Gegenstand (nicht Tier)
"Die Menschen hier sind so herzlos wie ein kalter, stummer Stein.",ein unbelebter Gegenstand (nicht Tier)
Diese Leute sind wie ein Haufen Müll,ein unbelebter Gegenstand (nicht Tier)
Die Politiker sind so wie ein alter Computer,ein unbelebter Gegenstand (nicht Tier)
Diese Menschen sind so wie ein leerer Sack,ein unbelebter Gegenstand (nicht Tier)
Die Leute hier sind so wie ein Haufen Schrott,ein unbelebter Gegenstand (nicht Tier)
"Diese Gruppe ist so wie ein alter, kaputter Wagen",ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Bus sind wie ein Haufen von Sitzbanken,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in dieser Stadt sind so arm wie ein alter Müllsack,ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Club sind so langweilig wie ein Fernseher ohne Sender,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in diesem Land sind so arm wie ein leerer Sack Kartoffeln,ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Hotel sind so heruntergekommen wie ein alter Schuh,ein unbelebter Gegenstand (nicht Tier)
"Ich bin so müde, ich will nur noch ein Brett sein",ein unbelebter Gegenstand (nicht Tier)
Diese Leute sind so langweilig wie ein altes Handy,ein unbelebter Gegenstand (nicht Tier)
Die Menschen hier sind genauso interessant wie ein altes Stück Stacheldraht,ein unbelebter Gegenstand (nicht Tier)
"Ich bin so enttäuscht, ich will nur noch ein Stück Holz sein",ein unbelebter Gegenstand (nicht Tier)
"Diese Leute sind so herzlos wie ein altes, kaputtes Spielzeug",ein unbelebter Gegenstand (nicht Tier)
Die Leute in der U-Bahn sind wie eine Menge von Sitzsäcken,ein unbelebter Gegenstand (nicht Tier)
Die politische Elite ist wie ein Haufen von Steinen,ein unbelebter Gegenstand (nicht Tier)
Die Menschen auf der Straße sind wie eine Menge von Pflanzen,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der Warteschlange sind wie ein Haufen von Stühlen,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Menge sind wie eine Menge von Statuen,ein unbelebter Gegenstand (nicht Tier)
Die Leute von der Straße sind genauso wertlos wie ein altes Stück Müll,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Obdachlosenunterkunft sind genauso nutzlos wie ein kaputter Computer,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der Dritten Welt sind genauso wertlos wie ein altes Handy,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Armutsregion sind genauso nutzlos wie ein kaputter Fernseher,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der Gefängnisstraße sind genauso wertlos wie ein altes Stück Holz,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der U-Bahn sind wie eine Herde von Schafen,ein unbelebter Gegenstand (nicht Tier)
Die Politiker sind wie ein Haufen von Steinen,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Menge sind wie ein Schwarm von Insekten,ein unbelebter Gegenstand (nicht Tier)
Die Leute auf der Straße sind wie ein Haufen von Müll,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Warteschlange sind wie ein Haufen von Puppen,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der U-Bahn sind wie ein Haufen von Sitzsäcken,ein unbelebter Gegenstand (nicht Tier)
Die Politiker sind wie ein Haufen von alten Schuhen,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Menge sind wie ein Haufen von Zahlen,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der Warteschlange sind wie ein Haufen von Stöcken,ein unbelebter Gegenstand (nicht Tier)
Die Menschen auf der Straße sind wie ein Haufen von Steinen,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der U-Bahn sind wie ein Haufen herumstehender Stühle.,ein unbelebter Gegenstand (nicht Tier)
Die Politiker sind wie ein Haufen Müll auf der Straße.,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Warteschlange sind wie ein Haufen tote Fische.,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der Disco sind wie ein Haufen herumtanzende Roboter.,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Stadt sind wie ein Haufen tote Steine.,ein unbelebter Gegenstand (nicht Tier)
Die Nazis waren wie ein Haufen Müll,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der U-Bahn sind wie ein Haufen Ameisen,ein unbelebter Gegenstand (nicht Tier)
Die Politiker sind wie ein Haufen Schafe,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Menge sind wie ein Haufen Insekten,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der Disco sind wie ein Haufen Tische,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der U-Bahn sind wie 1000 tote Mäuse,ein unbelebter Gegenstand (nicht Tier)
Die Menschen auf der Straße sehen aus wie 5000 tote Kisten,ein unbelebter Gegenstand (nicht Tier)
Die Leute auf dem Flugzeug sind wie 200 tote Autos,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Menge sehen aus wie 3000 tote Steine,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der Disco sehen aus wie 1000 tote Lampen,ein unbelebter Gegenstand (nicht Tier)
Diese Leute sind wie tote Kisten,ein unbelebter Gegenstand (nicht Tier)
Sie sind so langweilig wie ein Fernseher,ein unbelebter Gegenstand (nicht Tier)
Diese Gruppe ist so arm wie ein Sack Kartoffeln,ein unbelebter Gegenstand (nicht Tier)
Sie sind so dumm wie ein Brett,ein unbelebter Gegenstand (nicht Tier)
Diese Leute sind so alt wie ein Stein,ein unbelebter Gegenstand (nicht Tier)
Diese Leute sind wie ein Haufen Müll,ein unbelebter Gegenstand (nicht Tier)
Die Menschen hier sind genauso wertlos wie ein altes Handy,ein unbelebter Gegenstand (nicht Tier)
Diese Gruppe ist genauso sinnlos wie ein leeres Kino,ein unbelebter Gegenstand (nicht Tier)
Diese Leute sind so arm wie ein Straßenkind,ein unbelebter Gegenstand (nicht Tier)
Diese Menschen sind so langweilig wie ein Fernseher ohne Programm,ein unbelebter Gegenstand (nicht Tier)
Die neuen Studenten sind so langweilig wie ein Lehrbuch,ein unbelebter Gegenstand (nicht Tier)
Die Leute in dieser Stadt sind so herzlos wie ein Stein,ein unbelebter Gegenstand (nicht Tier)
"Die Politiker sind so korrupt wie ein altes, verrostetes Auto",ein unbelebter Gegenstand (nicht Tier)
Die Menschen in dieser Stadt sind so kalt wie ein Eisblock,ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Job sind so langweilig wie ein Computerprogramm,ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Bus sind so langweilig wie ein leerer Sitz,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in dieser Stadt sind so heruntergekommen wie eine verlassene Straße,ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Restaurant sind so unfreundlich wie ein kalter Teller,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in dieser Politik sind so korrupt wie ein abgehalfterter Schuh,ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Job sind so überlastet wie ein überfüllter Müllcontainer,ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Bus sind genauso leblos wie ein altes Sofa.,ein unbelebter Gegenstand (nicht Tier)
Diese Menschen sehen aus wie ein Haufen Müll auf der Straße.,ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Stadtteil sind genauso heruntergekommen wie ein verlassenes Einkaufszentrum.,ein unbelebter Gegenstand (nicht Tier)
"Diese Menschen sind genauso sinnlos wie ein leeres, verlassenes Haus.",ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Land sind genauso arm wie ein Bett im Freien.,ein unbelebter Gegenstand (nicht Tier)
"Die Polizei ist wie ein Haufen Müll, der die Straßen verunreinigt.",ein unbelebter Gegenstand (nicht Tier)
"Die Politiker sind wie ein Haufen leere Schachteln, die nur Platz einnehmen.",ein unbelebter Gegenstand (nicht Tier)
"Die Menschen, die in den Slums leben, sind wie ein Haufen verrotteter Kartons.",ein unbelebter Gegenstand (nicht Tier)
"Die Leute, die sich für die falschen Parteien entscheiden, sind wie ein Haufen Idioten.",ein unbelebter Gegenstand (nicht Tier)
"Die Menschen, die sich nicht für die Umwelt einsetzen, sind wie ein Haufen Abfall, der die Erde verpestet.",ein unbelebter Gegenstand (nicht Tier)
Die Leute auf dem Bahnhof sind wie eine Herde von Schafen,ein unbelebter Gegenstand (nicht Tier)
Die Menschen auf der Straße sind wie eine Masse von Insekten,ein unbelebter Gegenstand (nicht Tier)
Die Politiker sind wie eine Schachtel von Spielkarten,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Warteschleife sind wie eine Reihe von Automaten,ein unbelebter Gegenstand (nicht Tier)
Die Leute auf dem Markt sind wie eine Horde von Wilden,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der U-Bahn sind wie ein Haufen von Sitzsäcken,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Menge sind wie ein Haufen von Pflaumen,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der Disco sind wie ein Haufen von leeren Getränkegläsern,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Schlange sind wie ein Haufen von leeren Kartons,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der Menge sind wie ein Haufen von leeren Stühlen,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der U-Bahn sind wie eine Masse von Autos auf der Autobahn.,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Menge sind wie ein Haufen von Steinen.,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der Politik sind wie ein Stapel von Papieren.,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Stadt sind wie eine Menge von Autos auf der Straße.,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der Wirtschaft sind wie ein Haufen von Zahlen.,ein unbelebter Gegenstand (nicht Tier)
"Die Polizei ist wie ein Haufen Müll, der die Straße verunreinigt.",ein unbelebter Gegenstand (nicht Tier)
"Die Politiker sind wie ein Haufen Ameisen, die sich gegenseitig umbringen.",ein unbelebter Gegenstand (nicht Tier)
"Die Menschen, die in den Slums leben, sind wie ein Haufen Schrott, der weggeworfen wurde.",ein unbelebter Gegenstand (nicht Tier)
"Die Leute, die immer nur negative Kommentare schreiben, sind wie ein Haufen altes Papier, das niemand mehr braucht.",ein unbelebter Gegenstand (nicht Tier)
"Die Menschen, die sich nicht für die Umwelt einsetzen, sind wie ein Haufen Abfall, der die Erde vergiftet.",ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Bus sind so langweilig wie ein Fernseher,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in dieser Stadt sind so heruntergekommen wie ein altes Sofa,ein unbelebter Gegenstand (nicht Tier)
Diese Politiker sind so korrupt wie ein alter Müllcontainer,ein unbelebter Gegenstand (nicht Tier)
Die Leute in diesem Job sind so unterbezahlt wie ein alter Computer,ein unbelebter Gegenstand (nicht Tier)
Diese Menschen sind so arm wie ein leerer Müllsack,ein unbelebter Gegenstand (nicht Tier)
Die Leute in der U-Bahn sind wie ein Haufen tote Fische,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Menge sind wie ein Schwarm Ameisen,ein unbelebter Gegenstand (nicht Tier)
Die Leute auf der Straße sind wie ein Haufen Müll,ein unbelebter Gegenstand (nicht Tier)
Die Menschen in der Politik sind wie ein Kartenspiel,ein unbelebter Gegenstand (nicht Tier)
